"decisions","boarded","queued_at_end","mean_wait_days","p90_wait_days","mean_wait_critical","mean_wait_standard","sorties_scheduled","sorties_flown","cancellation_rate","role4_peak","role4_peak_day","role4_peak_after_end","hold_total_bed_days","hold_evac_bed_days","hold_recovery_bed_days","hold_post_definitive_bed_days","hold_post_op_bed_days","hold_unexplained_bed_days","hold_evac_share","ventilated_holds","ventilated_hold_hours","replication","setting","value","arm","scenario"
125,120,5,4.60508201765778,11.1975995668141,5.183924094656,3.79470310986028,2,2,0,85,30,0,668.20067974909,335,237.698839855614,75.6658001263302,19.8360397671451,0,0.501346392113509,9,113.528220851461,26,"schedule_interval_days",14,"interval","moderate_intensity"
115,108,7,4.67551415120909,11,6.11754645666121,1.90837107858474,2,2,0,82,30,0,589.1179448765,434,84.6846139229892,54.6514961591739,15.781834794337,0,0.73669458514115,14,34.7224587988973,27,"schedule_interval_days",14,"interval","moderate_intensity"
137,110,27,5.75220100716432,11,6.99610999009052,4.08483364707176,2,2,0,70,30,0,742.769200870048,425,210.593551174979,81.3479787902638,25.8276709048051,0,0.572183121624016,5,80.6616688295576,28,"schedule_interval_days",14,"interval","moderate_intensity"
155,118,37,8.423957811935,12.3841235944346,9.69920180558641,6.4279237349154,2,2,0,85,29,-1,804.461530428943,515.145486396491,154.561486047171,106.296214411639,28.4583435736415,-1.13686837721616e-13,0.640360622492182,7,187.299060101877,29,"schedule_interval_days",14,"interval","moderate_intensity"
143,132,11,3.85627836910998,11,3.39468899530696,4.4101856176736,2,2,0,78,19,-11,674.881396658885,390.568717744222,195.659539286036,69.4842092738815,19.1689303547449,0,0.578722009048996,6,60.4954772265263,30,"schedule_interval_days",14,"interval","moderate_intensity"
147,128,19,6.97925920040967,12,8.90191327996812,4.7307315480447,2,2,0,80,30,0,783.738268460793,507,164.308891387607,88.8026321848269,23.6267448883591,0,0.64689963525159,15,98.2097243183308,31,"schedule_interval_days",14,"interval","moderate_intensity"
141,132,9,4.84754579619908,11,5.15630554240362,4.53878604999454,2,2,0,82,18,-12,700.726581172237,367,259.837311438338,63.3680384808894,10.5212312530096,1.13686837721616e-13,0.523742084089418,13,46.3646609560271,32,"schedule_interval_days",14,"interval","moderate_intensity"
138,125,13,6.89116546715438,12,7.33838314650714,6.28362446878836,2,2,0,85,30,0,791.595795866032,508.681991533495,176.167785892003,86.5094512589418,20.2365671815926,-1.13686837721616e-13,0.642603200004341,8,68.0799428702711,33,"schedule_interval_days",14,"interval","moderate_intensity"
148,129,19,5.15983814052866,11,6.73611355499435,3.16875340646675,2,2,0,92,30,0,694.979779194793,466.749206836862,134.221342052838,72.091398298231,21.9178320068623,1.13686837721616e-13,0.671601132593584,11,62.9723730865299,34,"schedule_interval_days",14,"interval","moderate_intensity"
139,130,9,4.64257527936154,11,5.20962896416299,4.02064543151479,2,2,0,86,30,0,757.144301468615,382,257.068427484606,95.9097789184711,22.1660950655376,0,0.504527339450411,12,129.449076028479,35,"schedule_interval_days",14,"interval","moderate_intensity"
157,133,24,7.05152187172838,12,7.28752918857845,6.77295585839715,2,2,0,83,30,0,810.80201795027,467.441034134319,212.114217985853,103.883353861226,27.3634119688722,0,0.5765168608189,13,109.341781417529,36,"schedule_interval_days",14,"interval","moderate_intensity"
160,127,33,6.49606934792038,12.1574886511857,6.6731785392353,6.26421731565357,2,2,0,93,30,0,813.002477264658,505.998742715706,175.718960786862,95.9236849397956,35.361088822295,0,0.622382780945681,13,98.8796674323568,37,"schedule_interval_days",14,"interval","moderate_intensity"
131,125,6,5.93429634501938,12,6.99461032139721,4.49386981107214,2,2,0,82,30,0,767.017091719682,548.578124360843,126.460788452664,72.5018866095294,19.4762922966455,-1.13686837721616e-13,0.715209778612507,11,90.129880001399,38,"schedule_interval_days",14,"interval","moderate_intensity"
196,152,44,6.80620048513531,12,7.57899527898407,6.1806046996387,2,2,0,110,30,0,809.823287118877,498,185.570839392301,98.9916630635758,27.2607846630007,0,0.614948974574124,12,124.36415624567,39,"schedule_interval_days",14,"interval","moderate_intensity"
111,109,2,4.56882055635586,11,4.8886400276265,3.94646915280219,2,2,0,80,30,0,633.423965519813,388,197.570516271368,34.9398423923336,12.9136068561107,-1.13686837721616e-13,0.612543921797452,7,29.1749193647646,40,"schedule_interval_days",14,"interval","moderate_intensity"
122,119,3,5.69103267370717,12,6.40113362715104,4.60321844715486,2,2,0,84,30,0,735.233317698398,430,225.195842830695,64.887945244396,15.1495296233068,0,0.584848359900349,9,87.4708651623142,41,"schedule_interval_days",14,"interval","moderate_intensity"
152,137,15,5.55106503963608,11.4,6.52523146781401,4.47198838073131,2,2,0,96,30,0,742.267389136244,494.097029756223,142.548818057472,84.1510724890289,21.470468833521,-2.27373675443232e-13,0.665659083219579,8,77.0277337133023,42,"schedule_interval_days",14,"interval","moderate_intensity"
145,119,26,7.43795432010969,12.8162579834869,9.73168764078876,3.92415008417579,2,2,0,78,30,0,825.673232004502,549.938436756103,145.235956271015,107.80824907694,22.6905899004435,1.13686837721616e-13,0.666048523119743,6,178.258099138688,43,"schedule_interval_days",14,"interval","moderate_intensity"
127,122,5,4.48637082431262,10.9115910747686,5.41632468664616,3.14723726255232,2,2,0,80,30,0,668.069062761171,424,142.626104887022,77.295797075399,24.1471607987507,2.27373675443232e-13,0.634664922586868,15,73.1314239465984,44,"schedule_interval_days",14,"interval","moderate_intensity"
142,127,15,5.18420309074073,11.4,6.49872237169798,3.62037842891228,2,2,0,80,30,0,738.701957312937,421,223.684609417185,72.9700498999528,21.0472979957993,-1.13686837721616e-13,0.569918619860447,5,43.2944939813483,45,"schedule_interval_days",14,"interval","moderate_intensity"
150,139,11,4.5053691439493,11.2,5.19246258514798,3.80831782679122,2,2,0,93,30,0,698.128620901554,452,185.696730374337,45.3718214747349,15.0600690524819,1.13686837721616e-13,0.647445164783952,7,44.5629637866121,46,"schedule_interval_days",14,"interval","moderate_intensity"
159,142,17,5.78136531152692,11.9933395154888,6.94474230003859,4.58474898048634,2,2,0,93,30,0,785.678707034381,485.150981286865,202.769281109022,73.0764395530628,24.6820050854312,1.13686837721616e-13,0.617492846558249,7,43.6019111793426,47,"schedule_interval_days",14,"interval","moderate_intensity"
125,114,11,5.35220477720668,11.5435326612257,5.56618777909735,4.98537677396554,2,2,0,81,30,0,757.602170123419,423.084704253689,233.413082236796,81.6020625841299,19.5023210488046,0,0.558452339418148,7,129.808419179673,48,"schedule_interval_days",14,"interval","moderate_intensity"
134,123,11,4.69518297356048,10.96717709787,5.57681005581733,3.45053297508023,2,2,0,94,30,0,644.232771672558,398.068087637272,141.592373255612,78.4999168232467,26.0723939564285,-2.27373675443232e-13,0.617894812466318,14,90.7528744898527,49,"schedule_interval_days",14,"interval","moderate_intensity"
130,123,7,3.96603839501987,9.15226821952685,4.75956952621795,2.84575915097553,2,2,0,85,30,0,584.947413480962,347.159859753254,154.533766321824,61.7609969229836,21.4927904829006,0,0.593489007306385,15,34.4494044437665,50,"schedule_interval_days",14,"interval","moderate_intensity"
