"stage","replication","day","n_decisions","daily_rate","cumulative_rate","intensity"
"Post-definitive care",10,17,7,0.857142857142857,0.773584905660377,"Moderate intensity"
"Post-definitive care",10,18,4,0.5,0.763636363636364,"Moderate intensity"
"Post-definitive care",10,19,1,1,0.765765765765766,"Moderate intensity"
"Post-definitive care",10,20,9,0.777777777777778,0.766666666666667,"Moderate intensity"
"Post-definitive care",10,21,5,0.4,0.752,"Moderate intensity"
"Post-definitive care",10,22,8,0.75,0.75187969924812,"Moderate intensity"
"Post-definitive care",10,23,9,0.666666666666667,0.746478873239437,"Moderate intensity"
"Post-definitive care",10,24,3,0.333333333333333,0.737931034482759,"Moderate intensity"
"Post-definitive care",10,25,2,0,0.727891156462585,"Moderate intensity"
"Post-definitive care",10,26,3,0.333333333333333,0.72,"Moderate intensity"
"Post-definitive care",10,27,5,0.2,0.703225806451613,"Moderate intensity"
"Post-definitive care",10,28,4,0.5,0.69811320754717,"Moderate intensity"
"Post-definitive care",10,29,7,0.857142857142857,0.704819277108434,"Moderate intensity"
"Post-definitive care",10,30,5,0.6,0.701754385964912,"Moderate intensity"
"Post-definitive care",11,1,1,0,0,"Moderate intensity"
"Post-definitive care",11,2,2,0,0,"Moderate intensity"
"Post-definitive care",11,3,2,0,0,"Moderate intensity"
"Post-definitive care",11,4,5,0.4,0.2,"Moderate intensity"
"Post-definitive care",11,5,0,NA,0.2,"Moderate intensity"
"Post-definitive care",11,6,3,0,0.153846153846154,"Moderate intensity"
"Post-definitive care",11,7,1,0,0.142857142857143,"Moderate intensity"
"Post-definitive care",11,8,6,0.5,0.25,"Moderate intensity"
"Post-definitive care",11,9,3,0.666666666666667,0.304347826086957,"Moderate intensity"
"Post-definitive care",11,10,9,0.777777777777778,0.4375,"Moderate intensity"
"Post-definitive care",11,11,6,0.833333333333333,0.5,"Moderate intensity"
"Post-definitive care",11,12,2,0,0.475,"Moderate intensity"
"Post-definitive care",11,13,6,0.333333333333333,0.456521739130435,"Moderate intensity"
"Post-definitive care",11,14,2,0,0.4375,"Moderate intensity"
"Post-definitive care",11,15,0,NA,0.4375,"Moderate intensity"
"Post-definitive care",11,16,2,0,0.42,"Moderate intensity"
"Post-definitive care",11,17,1,0,0.411764705882353,"Moderate intensity"
"Post-definitive care",11,18,4,0.25,0.4,"Moderate intensity"
"Post-definitive care",11,19,7,0.428571428571429,0.403225806451613,"Moderate intensity"
"Post-definitive care",11,20,6,0.833333333333333,0.441176470588235,"Moderate intensity"
"Post-definitive care",11,21,1,0,0.434782608695652,"Moderate intensity"
"Post-definitive care",11,22,2,0,0.422535211267606,"Moderate intensity"
"Post-definitive care",11,23,2,0,0.410958904109589,"Moderate intensity"
"Post-definitive care",11,24,4,0,0.38961038961039,"Moderate intensity"
"Post-definitive care",11,25,3,0.333333333333333,0.3875,"Moderate intensity"
"Post-definitive care",11,26,5,0.4,0.388235294117647,"Moderate intensity"
"Post-definitive care",11,27,2,0,0.379310344827586,"Moderate intensity"
"Post-definitive care",11,28,5,0.4,0.380434782608696,"Moderate intensity"
"Post-definitive care",11,29,5,0.4,0.381443298969072,"Moderate intensity"
"Post-definitive care",11,30,0,NA,0.381443298969072,"Moderate intensity"
"Post-definitive care",12,1,0,NA,NA,"Moderate intensity"
"Post-definitive care",12,2,1,0,0,"Moderate intensity"
"Post-definitive care",12,3,4,0,0,"Moderate intensity"
"Post-definitive care",12,4,3,0.666666666666667,0.25,"Moderate intensity"
"Post-definitive care",12,5,4,0.5,0.333333333333333,"Moderate intensity"
"Post-definitive care",12,6,3,0.666666666666667,0.4,"Moderate intensity"
"Post-definitive care",12,7,3,0.333333333333333,0.388888888888889,"Moderate intensity"
"Post-definitive care",12,8,5,0.4,0.391304347826087,"Moderate intensity"
"Post-definitive care",12,9,7,0.714285714285714,0.466666666666667,"Moderate intensity"
"Post-definitive care",12,10,5,1,0.542857142857143,"Moderate intensity"
"Post-definitive care",12,11,7,0.714285714285714,0.571428571428571,"Moderate intensity"
"Post-definitive care",12,12,8,0.75,0.6,"Moderate intensity"
"Post-definitive care",12,13,3,0.333333333333333,0.584905660377358,"Moderate intensity"
"Post-definitive care",12,14,9,1,0.645161290322581,"Moderate intensity"
"Post-definitive care",12,15,5,0.8,0.656716417910448,"Moderate intensity"
"Post-definitive care",12,16,4,0.75,0.661971830985915,"Moderate intensity"
"Post-definitive care",12,17,4,1,0.68,"Moderate intensity"
"Post-definitive care",12,18,14,0.857142857142857,0.707865168539326,"Moderate intensity"
"Post-definitive care",12,19,9,1,0.73469387755102,"Moderate intensity"
"Post-definitive care",12,20,2,1,0.74,"Moderate intensity"
"Post-definitive care",12,21,8,0.75,0.740740740740741,"Moderate intensity"
"Post-definitive care",12,22,8,1,0.758620689655172,"Moderate intensity"
"Post-definitive care",12,23,10,1,0.777777777777778,"Moderate intensity"
"Post-definitive care",12,24,4,1,0.784615384615385,"Moderate intensity"
"Post-definitive care",12,25,10,0.8,0.785714285714286,"Moderate intensity"
"Post-definitive care",12,26,7,0.857142857142857,0.789115646258503,"Moderate intensity"
"Post-definitive care",12,27,7,1,0.798701298701299,"Moderate intensity"
"Post-definitive care",12,28,7,1,0.807453416149068,"Moderate intensity"
"Post-definitive care",12,29,3,1,0.810975609756098,"Moderate intensity"
"Post-definitive care",12,30,3,1,0.81437125748503,"Moderate intensity"
"Post-definitive care",13,1,5,0.2,0.2,"Moderate intensity"
"Post-definitive care",13,2,4,0.75,0.444444444444444,"Moderate intensity"
"Post-definitive care",13,3,1,0,0.4,"Moderate intensity"
"Post-definitive care",13,4,6,0.666666666666667,0.5,"Moderate intensity"
"Post-definitive care",13,5,13,0.615384615384615,0.551724137931034,"Moderate intensity"
"Post-definitive care",13,6,4,1,0.606060606060606,"Moderate intensity"
"Post-definitive care",13,7,5,1,0.657894736842105,"Moderate intensity"
"Post-definitive care",13,8,5,1,0.697674418604651,"Moderate intensity"
"Post-definitive care",13,9,9,1,0.75,"Moderate intensity"
"Post-definitive care",13,10,9,1,0.786885245901639,"Moderate intensity"
"Post-definitive care",13,11,2,1,0.793650793650794,"Moderate intensity"
"Post-definitive care",13,12,6,1,0.811594202898551,"Moderate intensity"
"Post-definitive care",13,13,5,1,0.824324324324324,"Moderate intensity"
"Post-definitive care",13,14,6,1,0.8375,"Moderate intensity"
"Post-definitive care",13,15,3,1,0.843373493975904,"Moderate intensity"
"Post-definitive care",13,16,2,1,0.847058823529412,"Moderate intensity"
"Post-definitive care",13,17,2,1,0.850574712643678,"Moderate intensity"
"Post-definitive care",13,18,8,1,0.863157894736842,"Moderate intensity"
"Post-definitive care",13,19,6,1,0.871287128712871,"Moderate intensity"
"Post-definitive care",13,20,6,1,0.878504672897196,"Moderate intensity"
"Post-definitive care",13,21,10,1,0.888888888888889,"Moderate intensity"
"Post-definitive care",13,22,3,1,0.891666666666667,"Moderate intensity"
"Post-definitive care",13,23,2,1,0.89344262295082,"Moderate intensity"
"Post-definitive care",13,24,4,0.75,0.888888888888889,"Moderate intensity"
"Post-definitive care",13,25,2,0,0.875,"Moderate intensity"
"Post-definitive care",13,26,11,1,0.884892086330935,"Moderate intensity"
"Post-definitive care",13,27,5,0.8,0.881944444444444,"Moderate intensity"
"Post-definitive care",13,28,6,0.666666666666667,0.873333333333333,"Moderate intensity"
"Post-definitive care",13,29,9,0.666666666666667,0.861635220125786,"Moderate intensity"
"Post-definitive care",13,30,2,0.5,0.857142857142857,"Moderate intensity"
"Post-definitive care",14,1,2,0.5,0.5,"Moderate intensity"
"Post-definitive care",14,2,5,0.4,0.428571428571429,"Moderate intensity"
"Post-definitive care",14,3,0,NA,0.428571428571429,"Moderate intensity"
"Post-definitive care",14,4,2,0,0.333333333333333,"Moderate intensity"
"Post-definitive care",14,5,3,0,0.25,"Moderate intensity"
"Post-definitive care",14,6,8,0.75,0.45,"Moderate intensity"
"Post-definitive care",14,7,3,0.666666666666667,0.478260869565217,"Moderate intensity"
"Post-definitive care",14,8,4,0.75,0.518518518518518,"Moderate intensity"
"Post-definitive care",14,9,6,0.333333333333333,0.484848484848485,"Moderate intensity"
"Post-definitive care",14,10,10,0.7,0.534883720930233,"Moderate intensity"
"Post-definitive care",14,11,3,0,0.5,"Moderate intensity"
"Post-definitive care",14,12,2,0,0.479166666666667,"Moderate intensity"
"Post-definitive care",14,13,2,0,0.46,"Moderate intensity"
"Post-definitive care",14,14,7,0.714285714285714,0.491228070175439,"Moderate intensity"
"Post-definitive care",14,15,2,0,0.474576271186441,"Moderate intensity"
"Post-definitive care",14,16,1,0,0.466666666666667,"Moderate intensity"
"Post-definitive care",14,17,1,0,0.459016393442623,"Moderate intensity"
"Post-definitive care",14,18,7,0.571428571428571,0.470588235294118,"Moderate intensity"
"Post-definitive care",14,19,5,0.2,0.452054794520548,"Moderate intensity"
"Post-definitive care",14,20,6,1,0.493670886075949,"Moderate intensity"
"Post-definitive care",14,21,6,0.833333333333333,0.517647058823529,"Moderate intensity"
"Post-definitive care",14,22,9,0.555555555555556,0.521276595744681,"Moderate intensity"
"Post-definitive care",14,23,6,0.666666666666667,0.53,"Moderate intensity"
"Post-definitive care",14,24,1,0,0.524752475247525,"Moderate intensity"
"Post-definitive care",14,25,2,0,0.514563106796116,"Moderate intensity"
"Post-definitive care",14,26,8,0.875,0.540540540540541,"Moderate intensity"
"Post-definitive care",14,27,5,0.4,0.53448275862069,"Moderate intensity"
"Post-definitive care",14,28,2,0,0.525423728813559,"Moderate intensity"
"Post-definitive care",14,29,0,NA,0.525423728813559,"Moderate intensity"
"Post-definitive care",14,30,1,0,0.521008403361345,"Moderate intensity"
"Post-definitive care",15,1,0,NA,NA,"Moderate intensity"
"Post-definitive care",15,2,1,0,0,"Moderate intensity"
"Post-definitive care",15,3,4,0.25,0.2,"Moderate intensity"
"Post-definitive care",15,4,5,0.8,0.5,"Moderate intensity"
"Post-definitive care",15,5,5,0.8,0.6,"Moderate intensity"
"Post-definitive care",15,6,9,0.666666666666667,0.625,"Moderate intensity"
"Post-definitive care",15,7,3,0.333333333333333,0.592592592592593,"Moderate intensity"
"Post-definitive care",15,8,3,0.333333333333333,0.566666666666667,"Moderate intensity"
"Post-definitive care",15,9,6,0.5,0.555555555555556,"Moderate intensity"
"Post-definitive care",15,10,10,0.7,0.58695652173913,"Moderate intensity"
"Post-definitive care",15,11,3,0.666666666666667,0.591836734693878,"Moderate intensity"
"Post-definitive care",15,12,9,0.888888888888889,0.637931034482759,"Moderate intensity"
"Post-definitive care",15,13,8,0.625,0.636363636363636,"Moderate intensity"
"Post-definitive care",15,14,9,0.777777777777778,0.653333333333333,"Moderate intensity"
"Post-definitive care",15,15,4,0.5,0.645569620253165,"Moderate intensity"
"Post-definitive care",15,16,2,0.5,0.641975308641975,"Moderate intensity"
"Post-definitive care",15,17,3,0.333333333333333,0.630952380952381,"Moderate intensity"
"Post-definitive care",15,18,5,0.6,0.629213483146067,"Moderate intensity"
"Post-definitive care",15,19,6,0.666666666666667,0.631578947368421,"Moderate intensity"
"Post-definitive care",15,20,2,0.5,0.628865979381443,"Moderate intensity"
"Post-definitive care",15,21,9,0.888888888888889,0.650943396226415,"Moderate intensity"
"Post-definitive care",15,22,6,0.833333333333333,0.660714285714286,"Moderate intensity"
"Post-definitive care",15,23,3,0.666666666666667,0.660869565217391,"Moderate intensity"
"Post-definitive care",15,24,6,0.5,0.652892561983471,"Moderate intensity"
"Post-definitive care",15,25,7,1,0.671875,"Moderate intensity"
"Post-definitive care",15,26,5,1,0.684210526315789,"Moderate intensity"
"Post-definitive care",15,27,7,0.857142857142857,0.692857142857143,"Moderate intensity"
"Post-definitive care",15,28,7,0.857142857142857,0.700680272108844,"Moderate intensity"
"Post-definitive care",15,29,9,0.666666666666667,0.698717948717949,"Moderate intensity"
"Post-definitive care",15,30,5,1,0.708074534161491,"Moderate intensity"
"Post-definitive care",16,1,0,NA,NA,"Moderate intensity"
"Post-definitive care",16,2,4,0.5,0.5,"Moderate intensity"
"Post-definitive care",16,3,6,0.5,0.5,"Moderate intensity"
"Post-definitive care",16,4,6,0.5,0.5,"Moderate intensity"
"Post-definitive care",16,5,6,0.666666666666667,0.545454545454545,"Moderate intensity"
"Post-definitive care",16,6,4,0.5,0.538461538461538,"Moderate intensity"
"Post-definitive care",16,7,8,0.625,0.558823529411765,"Moderate intensity"
"Post-definitive care",16,8,6,0.666666666666667,0.575,"Moderate intensity"
"Post-definitive care",16,9,3,0.333333333333333,0.558139534883721,"Moderate intensity"
"Post-definitive care",16,10,0,NA,0.558139534883721,"Moderate intensity"
"Post-definitive care",16,11,2,0,0.533333333333333,"Moderate intensity"
"Post-definitive care",16,12,4,0.25,0.510204081632653,"Moderate intensity"
"Post-definitive care",16,13,1,0,0.5,"Moderate intensity"
"Post-definitive care",16,14,5,0.8,0.527272727272727,"Moderate intensity"
"Post-definitive care",16,15,8,0.75,0.555555555555556,"Moderate intensity"
"Post-definitive care",16,16,1,0,0.546875,"Moderate intensity"
"Post-definitive care",16,17,3,0.333333333333333,0.537313432835821,"Moderate intensity"
"Post-definitive care",16,18,3,1,0.557142857142857,"Moderate intensity"
"Post-definitive care",16,19,4,0.25,0.540540540540541,"Moderate intensity"
"Post-definitive care",16,20,9,0.666666666666667,0.55421686746988,"Moderate intensity"
"Post-definitive care",16,21,6,0.666666666666667,0.561797752808989,"Moderate intensity"
"Post-definitive care",16,22,7,0.571428571428571,0.5625,"Moderate intensity"
"Post-definitive care",16,23,7,0.857142857142857,0.58252427184466,"Moderate intensity"
"Post-definitive care",16,24,5,0.6,0.583333333333333,"Moderate intensity"
"Post-definitive care",16,25,5,0.8,0.592920353982301,"Moderate intensity"
"Post-definitive care",16,26,3,0.333333333333333,0.586206896551724,"Moderate intensity"
"Post-definitive care",16,27,10,0.7,0.595238095238095,"Moderate intensity"
"Post-definitive care",16,28,3,0.333333333333333,0.589147286821705,"Moderate intensity"
"Post-definitive care",16,29,4,0.5,0.586466165413534,"Moderate intensity"
"Post-definitive care",16,30,3,0.333333333333333,0.580882352941177,"Moderate intensity"
"Post-definitive care",17,1,1,0,0,"Moderate intensity"
"Post-definitive care",17,2,3,0,0,"Moderate intensity"
"Post-definitive care",17,3,3,0.333333333333333,0.142857142857143,"Moderate intensity"
"Post-definitive care",17,4,2,0.5,0.222222222222222,"Moderate intensity"
"Post-definitive care",17,5,4,0.25,0.230769230769231,"Moderate intensity"
"Post-definitive care",17,6,5,0.4,0.277777777777778,"Moderate intensity"
"Post-definitive care",17,7,5,0.8,0.391304347826087,"Moderate intensity"
"Post-definitive care",17,8,5,0.4,0.392857142857143,"Moderate intensity"
"Post-definitive care",17,9,2,1,0.433333333333333,"Moderate intensity"
"Post-definitive care",17,10,10,0.6,0.475,"Moderate intensity"
"Post-definitive care",17,11,1,0,0.463414634146341,"Moderate intensity"
"Post-definitive care",17,12,5,0.6,0.478260869565217,"Moderate intensity"
"Post-definitive care",17,13,2,0.5,0.479166666666667,"Moderate intensity"
"Post-definitive care",17,14,6,0.333333333333333,0.462962962962963,"Moderate intensity"
"Post-definitive care",17,15,2,0.5,0.464285714285714,"Moderate intensity"
"Post-definitive care",17,16,1,0,0.456140350877193,"Moderate intensity"
"Post-definitive care",17,17,6,0.5,0.46031746031746,"Moderate intensity"
"Post-definitive care",17,18,4,0.5,0.462686567164179,"Moderate intensity"
"Post-definitive care",17,19,7,0.714285714285714,0.486486486486487,"Moderate intensity"
"Post-definitive care",17,20,0,NA,0.486486486486487,"Moderate intensity"
"Post-definitive care",17,21,5,0.2,0.468354430379747,"Moderate intensity"
"Post-definitive care",17,22,2,0,0.45679012345679,"Moderate intensity"
"Post-definitive care",17,23,0,NA,0.45679012345679,"Moderate intensity"
"Post-definitive care",17,24,1,0,0.451219512195122,"Moderate intensity"
"Post-definitive care",17,25,5,0.6,0.459770114942529,"Moderate intensity"
"Post-definitive care",17,26,3,0.333333333333333,0.455555555555556,"Moderate intensity"
"Post-definitive care",17,27,5,0.8,0.473684210526316,"Moderate intensity"
"Post-definitive care",17,28,4,0.5,0.474747474747475,"Moderate intensity"
"Post-definitive care",17,29,3,0.666666666666667,0.480392156862745,"Moderate intensity"
"Post-definitive care",17,30,5,0.4,0.476635514018692,"Moderate intensity"
"Post-definitive care",18,1,2,0,0,"Moderate intensity"
"Post-definitive care",18,2,4,0.5,0.333333333333333,"Moderate intensity"
"Post-definitive care",18,3,3,0.666666666666667,0.444444444444444,"Moderate intensity"
"Post-definitive care",18,4,3,0.333333333333333,0.416666666666667,"Moderate intensity"
"Post-definitive care",18,5,4,0.75,0.5,"Moderate intensity"
"Post-definitive care",18,6,2,0,0.444444444444444,"Moderate intensity"
"Post-definitive care",18,7,3,0,0.380952380952381,"Moderate intensity"
"Post-definitive care",18,8,2,1,0.434782608695652,"Moderate intensity"
"Post-definitive care",18,9,2,0,0.4,"Moderate intensity"
"Post-definitive care",18,10,7,0.571428571428571,0.4375,"Moderate intensity"
"Post-definitive care",18,11,2,0.5,0.441176470588235,"Moderate intensity"
"Post-definitive care",18,12,5,0.2,0.41025641025641,"Moderate intensity"
"Post-definitive care",18,13,2,0,0.390243902439024,"Moderate intensity"
"Post-definitive care",18,14,8,0.625,0.428571428571429,"Moderate intensity"
