"i","dow_count","dow_rate_r1","dow_rate_r2b","dow_rate_r2e","dow_rate_r2e_postop","dow_rate_ame_wait","time_to_surgery_mean","time_to_surgery_p90","r2b_dwell_mean","r2b_r2e_transit_mean","r2e_dwell_mean","ot_util_r2b","ot_util_r2e","r2b_surgery_count","r2e_surgery_count","r2b_ot_q","r2e_ot_q","r2e_icu_q","transport_q","rtd_rate_r1","rtd_rate_r2b","rtd_rate_r2e","r2b_bypass_rate","total_rtd","role4_peak_occupancy","role4_mean_occupancy","ame_sortie_demand","ame_wait_critical_mean","ame_wait_standard_mean","ame_backlog_critical_mean","ame_backlog_critical_peak","ame_backlog_standard_mean","ame_backlog_standard_peak","ame_sorties_flown","system_ot_q","transport_util"
1494,4.8,0,0.00684931506849315,0.000652315720808871,0,0.000326157860404436,3258.46262383346,6970.88426086207,3932.7853423778,34.6585986392118,4634.60672528325,0.0723972832882979,0.666068364666808,46,200.2,0,2.23127004983711,0.24770680091596,0.0359202111707602,0.378343118069145,0.0172863666014351,0.0560991519895629,0.128671328671329,277,90.8,43.0666666666667,28,5925.10347313326,3085.97650328948,18.1921860890893,40.2,5.50103268415707,20,1.8,2.23127004983711,0.144041067025202
1495,5,0,0.00679669030732861,0.000295508274231678,0.000295508274231678,0,4296.85499015535,8669.07736528052,3966.15223044774,35.0012509807682,5818.24666008433,0.0832024415255272,0.846736434356697,51.8,217.4,0,4.52136925240596,1.04885086088245,0.0402393261379634,0.348404255319149,0.0162529550827423,0.0514184397163121,0.116374269005848,281.6,95.8,47.26,28.6,6567.54411845697,3736.9492616352,21.9520794187671,43.6,6.27492228733063,24.2,2,4.52136925240596,0.129633844536682
1496,4.4,0,0.00612959719789842,0.000291885580852306,0,0,4001.48332990406,8239.37474721084,3983.15289459119,34.9886129208224,5749.12653901456,0.0847304988491568,0.799858950155082,53.2,213.2,0,3.87271871763452,1.18246143931772,0.0545632649066025,0.348219497956801,0.0154699357851722,0.0504962054874489,0.114660581859669,283.8,93.8,46.0733333333333,28.2,6640.95554427185,3884.59531899927,22.240646598513,42.8,6.20616353792843,25.2,2,3.87271871763452,0.131347223278799
1497,4.4,0,0.00612959719789842,0.000291885580852306,0,0,4001.48332990406,8239.37474721084,3983.15289459119,34.9886129208224,5749.12653901456,0.0847304988491568,0.799858950155082,53.2,213.2,0,3.87271871763452,1.18246143931772,0.0545632649066025,0.348219497956801,0.0154699357851722,0.0504962054874489,0.114660581859669,283.8,93.8,46.0733333333333,28.2,6640.95554427185,3884.59531899927,22.240646598513,42.8,6.20616353792843,25.2,2,3.87271871763452,0.131347223278799
1498,4.4,0,0.00612959719789842,0.000291885580852306,0,0,4001.48332990406,8239.37474721084,3983.15289459119,34.9886129208224,5749.12653901456,0.0847304988491568,0.799858950155082,53.2,213.2,0,3.87271871763452,1.18246143931772,0.0545632649066025,0.348219497956801,0.0154699357851722,0.0504962054874489,0.114660581859669,283.8,93.8,46.0733333333333,28.2,6640.95554427185,3884.59531899927,22.240646598513,42.8,6.20616353792843,25.2,2,3.87271871763452,0.131347223278799
1499,5.4,0,0.00755287009063444,0.000604229607250755,0,0,3928.43768366278,8276.65389869839,3913.65795063965,35.1553372227553,5946.52573772632,0.0851946971053344,0.758482052924463,53.2,205.6,0,3.75451047659534,0.767753206689069,0.0382427173213417,0.336253776435045,0.018429003021148,0.0462235649546828,0.124925991711072,265.4,85.8,42.1,28,6155.62204411714,3981.47165976337,22.9891311965724,41.6,8.35025262708965,27.4,1.6,3.75451047659534,0.153001372005741
1500,3,0.000316656111462951,0.00411652944901837,0.000316656111462951,0,0,3123.05148890594,6902.02418003067,3848.87798733765,35.0479111337259,5360.04056467669,0.078800099977398,0.601624114738392,49.6,189.6,0,2.13566552270709,0.196367309255626,0.0389532802786766,0.346738442051932,0.0155161494616846,0.0484483850538315,0.129119031607263,259.4,74.8,37.46,27.8,4239.41723334164,3945.10817759372,18.3471422540841,36.8,8.44898318698599,26.4,1.4,2.13566552270709,0.127222444521884
1501,3.8,0.000294985250737463,0.00412979351032448,0.00117994100294985,0,0,3705.78127417872,7716.03882506511,3505.65564710024,35.0867271688146,5960.26975776968,0.0849316880575463,0.807440064797768,54.4,213.6,0,4.42217483715253,1.26671185314804,0.0739236486536426,0.33598820058997,0.0156342182890855,0.0513274336283186,0.0926773455377574,273.2,89.4,40.8333333333333,28,8092.87256626472,5299.16855258497,24.8717114959297,50.8,8.40130865483947,25.8,1.8,4.42217483715253,0.134157184339673
1502,5.8,0.00115260488704472,0.00553250345781466,0,0,0,6425.94632954999,12482.5435476272,6303.9975078334,34.9647410550966,8436.24558990739,0.12374486652628,0.612860916375634,71.8,198.2,0,3.08654371638539,0.120803720939596,0.230320244578832,0.250806823420931,0.0405716920239742,0.0156754264638082,0.137931034482759,266.4,29.2,19.6,24.8,2614.20235709506,4965.20125769375,8.39401572905956,22.6,8.30539148600582,20.6,6.6,3.08654371638539,0.132828361458968
1503,5.2,0.000918484500574053,0.00482204362801378,0.000229621125143513,0,0,6236.23518354155,12208.1697443573,5981.03783478367,34.8162955305252,8250.33134462758,0.0861391372065788,0.629261703373052,64.2,203.6,0,3.32747595463184,0.171057611132926,0.224781971497289,0.269804822043628,0.0420206659012629,0.0160734787600459,0.0961298377028714,285.6,29.8,20.72,25.8,2720.13319835864,4717.21938112524,9.93152592801204,24.4,10.2493236324598,26.2,6.6,3.32747595463184,0.127165800129567
1504,5,0,0.00556792873051225,0,0,0,6220.85835233313,12661.6371689465,6205.72793312861,34.83238244353,8258.82645242459,0.0894564872406089,0.59071304720195,66.8,204.2,0,2.97969069744633,0.116536959272481,0.226014727174479,0.258129175946548,0.0396436525612472,0.0149220489977728,0.0995884773662551,280.8,30.4,21.04,26,2494.31617365593,5383.80345982748,9.40909308922792,22.4,9.808487924135,26.4,6.4,2.97969069744633,0.132741470915604
1505,5.6,0.000652173913043478,0.00521739130434783,0.000217391304347826,0,0,5913.50329536346,12006.9572924632,5965.36277698146,34.9448936232267,8465.62321817284,0.0875865844321993,0.656143151985901,67.2,216,0,2.94114924721677,0.227307267134668,0.222319233117794,0.284782608695652,0.0376086956521739,0.0130434782608696,0.0873749037721324,308.6,27.8,19.5466666666667,26.2,3013.26005420532,4237.88260581297,10.8486937683279,26,9.27844839662878,24.6,6,2.94114924721677,0.132900568236351
1506,5.4,0,0.00605924596050269,0,0,0,6468.80750702194,12755.8341936731,6114.59229387034,34.9457654877987,8441.7677504855,0.0929053191744122,0.614883080367415,71.4,208.8,0,3.64379480608786,0.0712623917508435,0.225933477350211,0.274012567324955,0.0374775583482944,0.013689407540395,0.107200647249191,289.8,27.8,19.82,25.8,2093.07633004643,4776.28845436619,8.67220897498245,20.4,10.000375666539,23.4,6.2,3.64379480608786,0.131582133619727
1507,5.4,0,0.00605924596050269,0,0,0,6468.80750702194,12755.8341936731,6114.59229387034,34.9457654877987,8441.7677504855,0.0929053191744122,0.614883080367415,71.4,208.8,0,3.64379480608786,0.0712623917508435,0.225933477350211,0.274012567324955,0.0374775583482944,0.013689407540395,0.107200647249191,289.8,27.8,19.82,25.8,2093.07633004643,4776.28845436619,8.67220897498245,20.4,10.000375666539,23.4,6.2,3.64379480608786,0.131582133619727
1508,7.2,0.000434593654932638,0.00717079530638853,0.000217296827466319,0,0,5746.46353648085,11656.5381725866,5812.77494648988,34.8532843652771,8338.22472793293,0.0977846451790278,0.631910106453553,74.4,208,0,3.30339351213648,0.0769726911047774,0.333830775198834,0.273142112125163,0.0371577574967405,0.0126032159930465,0.0982244049867775,297.2,28.2,20.12,25.6,3235.44903746761,7432.43050678293,10.0703149511716,24.8,10.8810644226202,27,6.2,3.30339351213648,0.158371442526421
1509,6.6,0.000241138172172655,0.00723414516517965,0.00048227634434531,0,0,5626.19665735812,11848.5533140945,5872.98480732132,34.6713718471035,8292.15361151742,0.09023603316715,0.529322383259989,67.8,196.8,0,1.62213260783133,0.14111521473416,0.304611015053459,0.271521581866409,0.0424403183023873,0.014709428502532,0.096514745308311,272.6,31.2,20.58,25,3360.83949776838,7142.29675508528,8.97419019133491,20.4,7.97061940417765,18.6,6.2,1.62213260783133,0.142058109813605
1510,8.2,0,0.00886917960088692,0.000221729490022173,0,0,5824.36703435803,11825.6153118111,5554.33723186135,35.1564306219232,8396.86813263419,0.0936503903722,0.644003330577249,73.8,213.8,0,3.24611934624551,0.152063158715028,0.295639182687395,0.26629711751663,0.0392461197339246,0.0126385809312639,0.0880952380952381,287,30.8,21.7866666666667,27,1986.79467030621,4022.50846109686,8.85222898000051,23.6,8.79048407464071,23.4,6.2,3.24611934624551,0.152970823253741
1511,8.6,0.000220799293442261,0.0090527710311327,0.000220799293442261,0,0,5806.68746611218,12142.3781469283,5394.64711917273,35.2414050585524,8413.64013183434,0.0946766850129258,0.660495099287888,71.6,218.6,0,3.46074582240962,0.164932365620169,0.292153463286434,0.272245528814308,0.0393022742327225,0.0125855597262089,0.0864587445716542,293.6,30.8,21.7733333333333,26.6,1856.66755141294,4022.50846109686,9.04546192038404,25.2,8.59461819499308,22.2,5.8,3.46074582240962,0.15240051393877
1512,8.6,0.000220799293442261,0.0090527710311327,0.000220799293442261,0,0,5806.68746611218,12142.3781469283,5394.64711917273,35.2414050585524,8413.64013183434,0.0946766850129258,0.660495099287888,71.6,218.6,0,3.46074582240962,0.164932365620169,0.292153463286434,0.272245528814308,0.0393022742327225,0.0125855597262089,0.0864587445716542,293.6,30.4,21.3933333333333,26.6,1856.66755141294,4022.50846109686,9.04546192038404,25.2,8.59461819499308,22.2,5.8,3.46074582240962,0.15240051393877
1513,8.6,0.000220799293442261,0.0090527710311327,0.000220799293442261,0,0,5806.68746611218,12142.3781469283,5394.64711917273,35.2414050585524,8413.64013183434,0.0946766850129258,0.660495099287888,71.6,218.6,0,3.46074582240962,0.164932365620169,0.292153463286434,0.272245528814308,0.0393022742327225,0.0125855597262089,0.0864587445716542,293.6,30.4,21.3933333333333,26.6,1856.66755141294,4022.50846109686,9.04546192038404,25.2,8.59461819499308,22.2,5.8,3.46074582240962,0.15240051393877
1514,6.8,0.000242541838467136,0.0075187969924812,0.000242541838467136,0,0.000242541838467136,6058.23887955859,12538.4975141029,5572.7847114521,35.0949735260289,8574.03629905622,0.110965632755392,0.671174300839736,79.6,219.4,0,4.52594336810769,0.110685470075803,0.338163389064305,0.188697550327431,0.0434149890856173,0.014309968469561,0.122055674518201,203.2,30.4,21.04,26.2,2933.17684279564,4224.65906600363,10.4677565649673,22,9.37905181519274,22.8,5.8,4.52594336810769,0.158695172573194
1515,6.8,0,0.00771499886544134,0,0,0,5636.82831975347,12190.5724870203,5540.60582398425,34.9185066547332,8549.35027719311,0.102106714954702,0.610425633365997,77,219,0,3.58546822863747,0.158620431302971,0.325523545979036,0.228500113455866,0.0408441116405718,0.0161107329248922,0.136,251.6,33.8,22.4466666666667,26.4,3635.81379708867,6964.03863673759,10.0080349714603,21.2,11.0853049844585,24.4,6,3.58546822863747,0.160899078401215
1516,7.4,0,0.00915162008409597,0,0,0,5831.28336595389,12387.5259082008,5537.96576705302,35.3627216373121,8406.75598315963,0.103466361597586,0.668138888343286,82,210.2,0,3.80219631485815,0.178270432548684,0.361610156812561,0.205787781350482,0.0437793717536483,0.0131090774177591,0.0693069306930693,212.4,32.6,23.0066666666667,25.6,1729.53118471112,3235.6262514724,7.31591797213294,16.4,9.40161337878633,24.8,6.6,3.80219631485815,0.153034305410211
1517,6.6,0.000530644733351021,0.00795967100026532,0.000265322366675511,0,0,5534.96455666311,11645.4994824804,5528.53724702618,35.002162836419,8135.47211748185,0.092576715163855,0.603092065289534,72,209.2,0,2.7398318597857,0.117555881248069,0.297607072419422,0.194215972406474,0.0456354470681878,0.0130007959671,0.0800355713650511,190.6,36.8,25.7,25.8,2492.5554779517,3389.00267204772,9.96867297573444,24.8,6.93537304288305,20.6,6,2.7398318597857,0.143352327999285
1518,6,0,0.00884146341463415,0.000304878048780488,0,0,4840.34824808334,11354.9816346701,5495.22027680655,35.148653903615,8189.41598804928,0.0790691785754813,0.510665104236707,61.6,199.8,0,1.1000563895538,0.0725545260835958,0.141933301554076,0.225914634146341,0.0496951219512195,0.0179878048780488,0.0850181441161223,192.6,34.6,23.42,25.2,2181.26564318622,5599.58951581527,7.33966247724401,18.6,7.38595334548627,17.6,6.6,1.1000563895538,0.120841710705006
1519,6,0,0.00884146341463415,0.000304878048780488,0,0,4840.34824808334,11354.9816346701,5495.22027680655,35.148653903615,8189.41598804928,0.0790691785754813,0.510665104236707,61.6,199.8,0,1.1000563895538,0.0725545260835958,0.141933301554076,0.225914634146341,0.0496951219512195,0.0179878048780488,0.0850181441161223,192.6,34.6,23.42,25.2,2181.26564318622,5599.58951581527,7.33966247724401,18.6,7.38595334548627,17.6,6.6,1.1000563895538,0.120841710705006
1520,6.4,0,0.00909661229611041,0.000941028858218319,0,0,5267.88637952884,11898.4478271984,5837.73533344772,35.2269209281736,8087.62022246777,0.0775549594111539,0.480694842515514,61.2,186.4,0,1.54137801885277,0.0918068259374903,0.12749422951211,0.19792973651192,0.0508155583437892,0.0169385194479297,0.0923799582463466,169.4,36.6,26.1,23.8,2073.97266398346,5514.45384148055,6.83052487664285,17.8,6.5717930436869,16.8,6.4,1.54137801885277,0.119921004361479
1521,5.2,0,0.00778089013383131,0.000311235605353252,0,0,5710.70528683122,11605.0253088254,6096.84791148715,34.721211462073,7849.01037456433,0.0766794979782928,0.585455285769857,60.6,198.4,0,1.71687844261374,0.074916905702112,0.127698642226977,0.187363834422658,0.0532212885154062,0.0168067226890756,0.0850077279752705,165.4,41.6,28.42,25.4,2560.79069454577,3869.58408930028,10.1010967026467,24.2,6.3083846564613,16.4,5.8,1.71687844261374,0.123261953824769
1522,7.4,0,0.0109176748303334,0,0,0,5591.45378370996,11522.0691848325,5970.42192760869,28.4654386446288,7980.92552150244,0.0774554259643627,0.560496514179268,61,194.2,0,1.61812854516346,0.0717654700859883,0.157199510563704,0.197698436116849,0.0531130126881086,0.0153437592210091,0.100531657805703,180.4,38.8,27.6933333333333,26.4,2036.65028087123,3341.73931602528,7.24104704335848,19.6,7.31137172288538,17.2,6.4,1.61812854516346,0.126964025338532
1523,5.4,0,0.00797165633303809,0,0,0,5064.28226086666,11814.7136885879,5438.77738180902,28.2849442397706,8351.56146373597,0.0848121600767512,0.550599171838664,69.2,198.8,0,1.72846656551631,0.0806683270807749,0.149999654939549,0.20814880425155,0.047239444936522,0.0135813404192501,0.0914935707220574,182.2,32.2,17.0066666666667,26.6,9382.80415036766,9836.27486189572,15.5024378697679,27.6,8.36945121301446,18.4,1.8,1.72846656551631,0.126650526398825
1524,4,0,0.00627891606080635,0.000330469266358229,0,0,5465.18527384087,11660.1526756586,5507.06926251553,28.3340309317946,5525.08577300605,0.0774385249907452,0.575439867767975,60.6,206,0,2.43086921560715,0.109083290009367,0.112853916126962,0.220423000660939,0.053536021150033,0.00991407799074686,0.0829718004338395,171.8,102.4,46.5,28.2,8235.26060295765,4363.69707011765,25.3464223128419,56.2,8.96511473289188,22,2,2.43086921560715,0.114447262275753
1525,4,0,0.00627891606080635,0.000330469266358229,0,0,5465.18527384087,11660.1526756586,5507.06926251553,28.3340309317946,5525.08577300605,0.0774385249907452,0.575439867767975,60.6,206,0,2.43086921560715,0.109083290009367,0.112853916126962,0.220423000660939,0.053536021150033,0.00991407799074686,0.0829718004338395,171.8,102.4,46.5,28.2,8235.26060295765,4363.69707011765,25.3464223128419,56.2,8.96511473289188,22,2,2.43086921560715,0.114447262275753
1526,4,0,0.00627891606080635,0.000330469266358229,0,0,5465.18527384087,11660.1526756586,5507.06926251553,28.3340309317946,5525.08577300605,0.0774385249907452,0.575439867767975,60.6,206,0,2.43086921560715,0.109083290009367,0.112853916126962,0.220423000660939,0.053536021150033,0.00991407799074686,0.0829718004338395,171.8,102.4,46.5,28.2,8235.26060295765,4363.69707011765,25.3464223128419,56.2,8.96511473289188,22,2,2.43086921560715,0.114447262275753
1527,5.8,0,0.00833066324895867,0.000961230374879846,0,0,3255.62506887936,6773.04016271275,3861.79077791707,28.2634431562896,6088.67022275463,0.0930112683601879,0.595328213634511,72.8,210.2,0,1.7294507245188,0.188991688666025,0.1146656364973,0.212431912848446,0.0176225568727972,0.0483819288689523,0.0726495726495727,173.8,96.2,44.68,28.6,8748.122088252,5180.99815530951,29.9760640321345,66,10.2214023558584,21,2,1.7294507245188,0.117345349936249
1528,5.8,0,0.00833066324895867,0.000961230374879846,0,0,3255.62506887936,6773.04016271275,3861.79077791707,28.2634431562896,6088.67022275463,0.0930112683601879,0.595328213634511,72.8,210.2,0,1.7294507245188,0.188991688666025,0.1146656364973,0.212431912848446,0.0176225568727972,0.0483819288689523,0.0726495726495727,173.8,96.2,44.68,28.6,8748.122088252,5180.99815530951,29.9760640321345,66,10.2214023558584,21,2,1.7294507245188,0.117345349936249
1529,5.8,0,0.00892003822873527,0.000318572793883402,0,0,3541.59080634962,7242.35150495961,3702.35959959058,28.1354548525606,6679.58428708428,0.0860170201326616,0.66907859676438,69.4,219,0,3.10030355889705,0.290483088784781,0.152833472205234,0.187957948391207,0.0140172029308697,0.0509716470213444,0.101984564498346,158.8,93.2,40.38,28.8,9921.19410069761,7888.49462935993,29.7583962964187,67,14.7196314366222,30.2,1.8,3.10030355889705,0.123168048319018
1530,4.8,0,0.00740512187596421,0,0,0,3543.2937006533,7247.24371413022,3804.55854951274,28.205993042507,6897.46951629348,0.0881850568323023,0.60895709183294,72.8,217.8,0,2.74018704452467,0.268796414181245,0.148806316671321,0.191298981795742,0.0169700709657513,0.0441221845109534,0.094804499196572,163.6,88,35.6466666666667,28,11569.4510508067,9045.42812061722,31.5349471063835,68,14.7284885788685,32.2,1.6,2.74018704452467,0.125557814139749
1531,7.2,0.00059206631142688,0.00947306098283008,0.00059206631142688,0,0,3754.2286076648,7545.07141142483,3674.89857403894,28.2884442276212,7031.1907182906,0.0997504878088309,0.69144080267682,79.8,237.6,0,4.15679150867867,0.791203857764603,0.147541238543705,0.187092954410894,0.0171699230313795,0.0387803433984606,0.0767374517374517,164.2,82.8,37.36,27.4,11299.6252276652,8246.87105046214,36.851275606848,77.4,15.5322329324458,34.4,1.6,4.15679150867867,0.131944990388014
1532,7,0.000303582270795386,0.00971463266545234,0.000607164541590771,0,0,3669.77766199493,7416.44348200479,3655.85194146055,28.252299938409,7016.4967907216,0.0949466181979682,0.679734017662281,76.6,237.8,0,3.69161882279988,0.483289606606252,0.145322868209492,0.186095931997571,0.0170006071645416,0.0397692774741955,0.0652600588812561,160,84.8,36.9,27.4,11169.2858176918,8171.48888724332,35.9178221862347,72.4,14.5883591828421,31.8,1.6,3.69161882279988,0.129407073178471
